"M_B7_C16b_FL06_ctrlF_PEAligned.out.bam.htseq.gene.out" "M_B7_C16b_SP06_ctrlS_PEAligned.out.bam.htseq.gene.out" "M_B7_STC1b_FL06_ctrlF_PEAligned.out.bam.htseq.gene.out" "M_B7_STC1b_SP06_ctrlS_PEAligned.out.bam.htseq.gene.out" "M_B8_C1b_FL06_ctrlF_PEAligned.out.bam.htseq.gene.out" "M_B8_C1b_SP06_ctrlS_PEAligned.out.bam.htseq.gene.out" "M_B8_STC6_FL06_ctrlF_PEAligned.out.bam.htseq.gene.out" "M_B8_STC6_SP06_ctrlS_PEAligned.out.bam.htseq.gene.out"
"LOC105277860" 9.79225000894419 9.56119732100217 10.1767424371918 9.43128218740356 10.1667702798071 9.52305976991771 9.93762855448736 9.41885184901411
"LOC105277861" 10.7478334209727 10.7480476706878 10.6068301183353 10.6503683176088 10.6210491220092 10.2638412092985 10.6644260600274 10.867074055144
"LOC105277862" 12.6125577087109 13.1710376424773 12.6272394875468 12.9560260587907 12.7874558008756 12.7468283683514 12.381159035374 13.342987876687
"LOC105277863" 7.88941006122461 8.25086500221615 8.28075753781964 8.27657070319465 8.46093780208909 8.17868393468738 8.08751525192464 7.9168266617763
"LOC105277864" 6.65082919834451 6.50439269279744 6.71932817632798 6.4416064332473 6.84512023822919 7.15201990759206 6.58217642829091 6.5177635908879
"LOC105277865" 13.6974389485293 14.1826215694318 13.5015394744334 14.0242464814279 13.7403409713657 13.9488047557218 13.4238465429352 14.1070160568949
"LOC105277866" 13.1077634212407 13.0302309169351 13.3538195729909 13.1676321276256 13.3997602417392 13.4047354026479 13.244138503447 12.8889744004194
"LOC105277867" 12.6463715456645 12.614214239926 12.5909950076666 12.4414994891155 12.6003140734039 12.1442645096654 12.7395999431264 12.624011878772
"LOC105277868" 10.9547685959584 10.8639464570534 10.8742281692431 10.7057724892388 10.6849288214664 10.3163964769979 11.0487316099208 11.0337213446998
"LOC105277869" 9.74325174070937 9.60769461444706 9.6792324984094 9.62103136176988 9.66863486647401 9.52069923873767 9.848337949486 9.77596293068211
"LOC105277870" 11.2672663423582 11.3447134022143 11.6218275489575 11.5170285906301 11.4750789168458 11.3062877512711 11.4624906780703 11.2427227529059
"LOC105277871" 11.022257701017 11.108237278617 11.2651508178982 11.0688215804168 11.2275082065824 10.8819265883103 11.0393450324735 11.0080917703173
"LOC105277872" 13.3959066059982 13.9061016778875 13.2919133468533 13.8450870584612 13.5698804547158 13.7221816060959 13.2663157007354 13.9581657938053
"LOC105277873" 6.97010536037175 7.22014501552101 6.90712375229072 7.21090612599011 6.80856389438277 6.3564579076001 7.29307101248911 7.29358520967489
"LOC105277874" 12.5747256693494 12.4222643934504 12.5722520734607 12.400780544703 12.3986470811595 12.0339012464745 12.7836622626176 12.5449536831439
"LOC105277875" 10.6436135600648 10.000063152132 10.6078981507378 9.8897246293525 10.5469850966999 9.82407612451805 10.7229399119586 10.1236380721233
"LOC105277876" 11.825426130145 11.0937025119523 11.8176855466338 11.072067925751 11.5760167832905 10.9252911359801 11.980881930391 11.2459350254203
"LOC105277877" 12.3605593033252 12.4916860246109 12.7031111304089 12.4244611400696 12.9958831969568 12.2385701449926 12.3807462962676 12.3373185720086
"LOC105277878" 11.4533954485916 11.0264192941251 11.0844345524529 10.941484499927 11.1132552594046 11.7167869085548 11.3383077445766 11.1958759859384
"LOC105277879" 11.2807597199823 12.0178262198512 10.7365059042248 11.8850031044445 11.1909353912845 11.5098694172265 10.7410704628354 12.370065942577
"LOC105277880" 9.17955082026053 9.02367244682003 8.95909670261831 9.0130264109778 8.92911648446927 8.6235875786274 9.07017450292698 9.04203821669564
"LOC105277881" 5.64400468207678 5.65313990328743 6.18641415171167 6.05349866536518 5.91929236314735 6.050614657122 6.06200861359214 6.09193051069597
"LOC105277882" 10.9663344960603 10.7978787864387 10.6301458565646 10.7781367979166 10.5720985706787 10.7842213619949 10.980615206551 10.8912140874027
"LOC105277883" 12.9507545690781 12.8484458412612 13.7238306422271 13.2447898531869 13.5317088373794 13.2085361018868 13.4289455551678 12.7057803614412
"LOC105277884" 5.85035501095492 5.86602273821866 6.03777419276057 6.00947295438094 6.21914629364759 6.2981099254282 5.91275882640671 5.92148111741171
"LOC105277885" 11.1855219530952 11.4079804227001 11.6375934385139 11.8390680314401 12.0500985911139 12.0089320355016 11.3652671547297 11.2687492414019
"LOC105277886" 11.1020118313905 10.6778075102673 10.7316152575185 10.2381885977304 10.5177374240418 10.6719992409725 10.8825344607115 10.551048631225
"LOC105277887" 6.54959583929586 6.45196339892928 7.02644290713269 7.04734944673138 6.93161968626684 7.53739496487294 6.46253052361432 6.32082077790699
"LOC105277888" 11.4677044750824 11.1987789113215 11.3312801109782 11.1828185629094 11.3624356685888 11.7712598118895 11.6081926108649 11.1616998831806
"LOC105277889" 5.56097806573562 5.5674537516023 5.35998135517062 5.35998135517062 5.35998135517062 5.78541290549 5.63763517500189 5.57335581560029
"LOC105277890" 5.80798502045271 5.94332569945844 5.94829563950176 5.91020836343671 6.25316842606417 5.90790429832756 5.97707766037589 5.92148111741171
"LOC105277891" 7.75802424782892 8.88677283067667 8.62661594292396 9.12726777366546 8.79231957415983 8.66724617082838 7.89203449347802 8.2579935282282
"LOC105277892" 7.11518660124736 7.08862678168926 7.38070876423516 6.95634129623804 7.10185232568907 6.99642778055415 7.1992148299414 6.58622551272269
"LOC105277893" 13.6146377761273 13.7941667030167 13.5957348538126 13.6007277426994 13.5498685950008 13.6676564667528 13.6242917143833 13.8211681311694
"LOC105277894" 6.62292773672036 7.02756466388311 6.80867196810662 6.4153913890106 6.96446559843599 6.83444578903392 6.32505678598387 6.2022448082591
"LOC105277895" 14.6899782863588 14.6729370280558 14.5917623107696 14.5515347361377 14.3838602598374 14.0543570564629 14.5427360224397 14.6787691195974
"LOC105277896" 10.3002448872896 10.2835529772036 10.6468688576919 10.1670436776153 10.6606079473398 10.1030579243973 10.5278589316842 10.0359420839063
"LOC105277897" 11.6907657745039 11.5217488915049 11.8051759792735 11.7349027587304 11.7677105002328 11.520509944138 11.7917143236373 11.571934593303
"LOC105277898" 6.45361507781856 6.1005217564594 6.39201694211951 6.23892618573647 6.50988215197078 6.2981099254282 6.47833280259587 6.29845659616262
"LOC105277899" 11.9044851848203 11.4973256870873 12.3643978573463 11.8748177464898 12.2987341309503 12.2041531787596 12.2669845970594 11.3535843285911
"LOC105277900" 13.3340016924152 12.3708138317099 12.5953066328425 12.0676239617012 12.671155827567 12.5255705193203 13.1690460176268 12.6143115520287
"LOC105277901" 11.2830734554707 11.4664202284775 10.9695177599285 11.4368392731599 11.1993989747091 11.1829505056297 11.182655322658 11.7324397524152
"LOC105277902" 11.4049298005873 11.3049882541346 11.4037588937722 11.2176780706225 11.3781084964626 10.9922399930752 11.4718232570947 11.4569898818817
"LOC105277903" 11.7861683827035 11.4011871610124 11.8264239854683 11.354595036616 11.5706895124057 10.9332787236363 11.9925449085832 11.5140538221436
"LOC105277904" 10.1731639236294 10.1771866136996 10.1358374219118 10.023352345265 10.2959016499331 10.2238502911589 10.1716175935852 10.0096914873072
"LOC105277905" 8.5211433880461 8.67589037238434 8.24767474590023 8.08662391952367 8.18033878102719 8.25571101477447 8.21404828812789 8.53878229282135
"LOC105277906" 15.1718053747808 15.067680209137 15.5098766036811 15.1303125844723 15.3076179846764 15.3710868932674 15.3041561679795 14.7155745312187
"LOC105277907" 12.5790622342717 12.6564655318608 13.07424078746 12.7493401690512 13.032936760738 12.71759001198 12.7912910268758 12.5846015727939
"LOC105277908" 7.53631134203657 8.12193520741085 7.94304931875474 7.99847721205111 7.92302068985636 7.72846257217345 7.91100701869498 8.32955016576209
"LOC105277909" 11.8546504385328 11.8340145469611 12.5162227087655 12.3122967462282 12.3730356545425 12.090138129126 12.1601678337175 11.8280468075293
"LOC105277910" 7.55574053327989 7.29784584941008 7.26961750551597 7.35530885327052 7.65295505862205 7.1251869402511 7.33748881370655 7.3199621801271
"LOC105277911" 11.7897521715648 11.5486370320336 11.6133480679416 11.3044172392566 11.4958395995547 11.4205328474303 11.8132869340629 11.4560656493436
"LOC105277912" 9.97765386710921 10.1075949125756 9.92901541140211 10.0825619709522 10.0759928669783 9.9729115135093 9.99169170522343 10.2708476493086
"LOC105277913" 5.35998135517062 5.35998135517062 5.70120720519162 5.60724168572354 5.61136409671173 5.60619638759384 5.35998135517062 5.35998135517062
"LOC105277914" 7.70739950606873 7.90265866012554 8.28619572739649 8.19399423528898 8.06805009414166 8.32869669011636 7.90155383977743 7.88887772105058
"LOC105277915" 12.1791986910355 12.0936519681662 12.4391619507027 11.8776027120943 12.3932928607599 12.092516945931 12.1866194731872 11.9207260770967
"LOC105277916" 8.69141620639976 9.4493939415843 9.29647496378064 8.98903674571522 9.44294566398908 8.88959259610249 9.28224029973383 9.4245519591358
"LOC105277917" 8.12358440534939 7.90265866012554 8.60083050829971 7.99145634070628 7.33729623880761 6.38420625148786 9.10476665523258 8.8513944591171
"LOC105277918" 11.0556655065852 11.0903274223773 10.8777737137737 11.2066439963139 10.9032155155608 11.0970802828165 10.9464271398196 10.9142835127126
"LOC105277920" 6.98035227514361 6.33706063502038 7.3592557329712 7.29714450039308 7.74331903686919 7.21663660743639 7.07083239726604 6.69583121063822
"LOC105277921" 5.56097806573562 5.94332569945844 5.77741312206499 5.70923494519494 5.71504337765987 5.850641093405 5.79798430971454 5.95971795685716
"LOC105277922" 5.35998135517062 5.35998135517062 5.60154498354183 5.60724168572354 5.97192232401479 5.35998135517062 5.63763517500189 5.57335581560029
"LOC105277923" 5.92532167174159 5.71871890075005 5.60154498354183 5.70923494519494 5.86086368407807 5.78541290549 5.79798430971454 5.72888782318323
"LOC105277924" 6.73029721735695 6.85932219322572 6.85897799793416 7.0027269762872 6.75134138557808 6.62362745992174 6.44645460876861 6.87348534284877
"LOC105277925" 5.35998135517062 5.35998135517062 5.60154498354183 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062
"LOC105277926" 5.35998135517062 5.5674537516023 5.60154498354183 5.35998135517062 5.61136409671173 5.60619638759384 5.35998135517062 5.35998135517062
"LOC105277927" 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062
"LOC105277928" 5.64400468207678 5.35998135517062 5.60154498354183 5.70923494519494 5.71504337765987 5.78541290549 5.55646350625319 5.35998135517062
"LOC105277929" 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062
"LOC105277930" 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062
"LOC105277931" 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062
"LOC105277932" 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062 5.60619638759384 5.35998135517062 5.35998135517062
"LOC105277933" 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062
"LOC105277934" 5.7075582797691 5.71871890075005 5.60154498354183 5.35998135517062 5.61136409671173 5.60619638759384 5.35998135517062 5.57335581560029
"LOC105277935" 7.59998745999772 7.1839879699719 7.58673926542419 7.06185807422686 7.67152464882574 7.55683091492666 7.53278703450386 7.4830962207104
"LOC105277936" 5.35998135517062 5.94332569945844 5.35998135517062 5.35998135517062 5.61136409671173 5.35998135517062 5.55646350625319 5.57335581560029
"LOC105277937" 6.26680688953719 6.29510280650597 5.77741312206499 5.85270923690257 5.79429814275025 5.90790429832756 5.83942511774405 5.72888782318323
"LOC105277939" 7.84873934748411 6.83489009343002 6.7377989975845 6.90801965030864 7.78631129362062 8.55079688379647 5.87744777433277 6.14920543328102
"LOC105277940" 7.76353298555051 7.14673523447964 6.68139116763824 6.58516075362546 8.02612926429387 8.0577884306812 5.87744777433277 5.78557445147098
"LOC105277941" 13.1490562913139 12.7708315262764 12.9626969007711 12.7764502347642 12.8159982983076 12.8223369990088 13.2796594473544 12.9484994086386
"LOC105277942" 5.76100762739038 5.94332569945844 5.89764827858121 6.05349866536518 5.91929236314735 5.90790429832756 5.35998135517062 5.72888782318323
"LOC105277943" 5.64400468207678 5.35998135517062 5.35998135517062 5.35998135517062 5.61136409671173 5.60619638759384 5.35998135517062 5.35998135517062
"LOC105277944" 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062 5.71504337765987 5.35998135517062 5.35998135517062 5.35998135517062
"LOC105277946" 5.35998135517062 5.35998135517062 5.70120720519162 5.35998135517062 5.61136409671173 5.35998135517062 5.35998135517062 5.57335581560029
"LOC105277947" 5.35998135517062 5.35998135517062 5.35998135517062 5.60724168572354 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062
"LOC105277948" 5.35998135517062 5.90610823461144 5.77741312206499 5.70923494519494 5.97192232401479 6.00676582301429 5.63763517500189 5.83538231532915
"LOC105277949" 5.56097806573562 5.82232260328058 5.70120720519162 5.35998135517062 5.71504337765987 5.35998135517062 5.55646350625319 5.57335581560029
"LOC105277950" 5.56097806573562 5.65313990328743 5.35998135517062 5.60724168572354 5.61136409671173 5.78541290549 5.35998135517062 5.66146465117289
"LOC105277951" 5.56097806573562 5.5674537516023 5.84143595217954 5.85270923690257 5.97192232401479 6.26732408501993 5.69977555426032 5.78557445147098
"LOC105277952" 12.3391531637459 12.1863810748221 12.7560623469554 12.2765215917339 12.60957834512 12.5105285497512 12.5573093355811 12.0890368496014
"LOC105277953" 10.7384189842664 10.9675403277794 10.4923515079916 10.9765558690389 10.6494158198847 10.819128744568 10.6501041809958 11.0812567699599
"LOC105277954" 10.9129435096588 10.7140868687304 11.2267492237009 10.9643777143772 11.1099939853251 11.044794051532 10.742356815011 10.2666330182835
"LOC105277955" 5.8892262307613 6.20405877270509 5.89764827858121 6.00947295438094 6.1835505535726 5.90790429832756 6.2049598563266 6.17620104569374
"LOC105277956" 5.35998135517062 5.35998135517062 5.35998135517062 5.60724168572354 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062
"LOC105277957" 5.35998135517062 5.65313990328743 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062
"LOC105277958" 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062
"LOC105277959" 5.56097806573562 5.65313990328743 5.70120720519162 5.60724168572354 5.61136409671173 5.60619638759384 5.35998135517062 5.72888782318323
"LOC105277960" 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062
"LOC105277961" 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062
"LOC105277962" 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062 5.71504337765987 5.70776201988533 5.35998135517062 5.35998135517062
"LOC105277963" 5.7075582797691 5.71871890075005 6.18641415171167 5.78721038207468 5.35998135517062 6.23531181659517 5.91275882640671 5.35998135517062
"LOC105277964" 10.2613127913354 10.518619580433 10.0265799521467 10.2030557136568 10.3271551554838 10.3684111305535 9.96877023731122 10.2464432549874
"LOC105277965" 12.3257514588525 12.3048996275717 12.6434652664522 12.5487633149976 12.9101492617914 12.5471209493421 12.5418870010002 12.1656515544305
"LOC105277966" 9.39076039201251 8.98030207141827 9.18306506098721 9.40827419286088 9.90754231851128 9.92380288386724 9.02199615004195 9.35659568128738
"LOC105277967" 6.36523665920211 6.12784550520646 6.75595651323404 6.30196665522192 6.31716197454151 6.4873320318396 6.53902792852381 6.42464960225961
"LOC105277968" 11.0480663072931 10.9302678956449 10.779790496064 10.6804657769932 10.6210491220092 10.5845180073654 11.3025768142552 11.0794571753238
"LOC105277969" 6.02134497545152 6.20405877270509 6.25067274829653 6.36053686044295 5.79429814275025 6.23531181659517 6.13708866613799 6.3845823159958
"LOC105277970" 6.59423807690731 7.20219886983802 6.60108369092379 6.8402235298953 6.45886453334888 7.06966707455453 6.84222151135597 7.39595169559913
"LOC105277971" 5.80798502045271 6.04230541035769 5.94829563950176 5.78721038207468 5.97192232401479 5.78541290549 5.75204188804127 6.09193051069597
"LOC105277972" 10.4437479223417 10.2884739502481 10.8364636671913 10.6073706829575 10.7926168972915 11.0570295145108 10.4583122139686 10.3082341469414
"LOC105277973" 12.0789163548553 10.8252119873275 12.5309278402061 11.9938213563315 12.9467023138913 12.7493430489986 11.882853603198 10.9122627623391
"LOC105277974" 6.91746498446421 7.0064919697769 6.68139116763824 7.17202952724331 7.08734726593056 7.70279370042806 6.77415471660507 7.01573894367227
"LOC105277975" 7.01056485055817 7.42517298451863 6.7377989975845 6.60715741264705 7.18541784868993 7.20398168257419 6.96709663987576 7.27568829175497
"LOC105277976" 10.0707051282456 10.0975329457906 10.4187824630098 10.3183453134979 9.9968869970064 10.137299248281 10.5128592482347 10.5115378713935
"LOC105277977" 6.34644820064603 6.22782677964094 6.3101014814681 6.23892618573647 6.50988215197078 6.1670120943472 6.24703264393201 6.12115591572253
"LOC105277978" 11.4611808179911 11.3699831985376 11.3058491979058 10.9912066334869 11.1636704339978 11.2597646953214 11.5779032191714 11.4266449063897
"LOC105277979" 8.97602782890676 9.53654220977421 8.56124641057583 8.83207386882679 8.9027905583588 8.84858126931204 8.43706617435055 9.12155961882739
"LOC105277980" 12.1866314948214 12.3823558321351 11.9502573732443 12.1486336132481 12.002098872631 11.7786653581401 12.1015113777926 12.3922165168724
"LOC105277981" 5.80798502045271 5.94332569945844 5.77741312206499 6.27106240460106 6.10672024830399 6.43722481957453 5.69977555426032 5.88029195636736
"LOC105277982" 10.6254864132048 10.7664962550235 10.2304596859556 10.4589739519706 10.4991513902621 10.2638412092985 10.4792995937408 10.9468942821517
"LOC105277983" 6.92818727805892 7.25527684577534 6.95331820215812 7.04734944673138 6.75134138557808 7.04091214988866 6.90636891687175 7.30243900634154
"LOC105277984" 9.97879778850384 10.5768803694521 8.62235095091183 9.12098044859787 9.04018205111081 9.64940834565587 8.9273040905766 10.0109524406609
"LOC105277985" 10.4610273227388 10.9699912213343 9.03133827713026 9.56669561511052 8.96952589640102 10.0019292503786 9.3413680811542 10.354634991265
"LOC105277986" 5.56097806573562 5.71871890075005 5.84143595217954 5.35998135517062 5.79429814275025 5.78541290549 5.63763517500189 5.35998135517062
"LOC105277987" 7.23647322517588 6.95209014706208 7.72452335200685 6.6906787061847 7.22515708339734 6.86874045287219 6.98665104772562 6.87348534284877
"LOC105277988" 11.3258946266721 11.2399739462511 11.5052139677816 11.1563006178384 11.5340542759084 11.4349788888531 11.3151619975784 11.0698212127284
"LOC105277989" 10.665069319103 10.3622068155225 10.8464504087256 10.4614529347825 11.8685919115692 11.4585336877611 10.615420287014 10.4262776750418
"LOC105277990" 11.559505756527 11.5734225276998 11.5674453170058 11.4069464190288 11.4757124394662 11.1881513052484 11.7089668024312 11.7043067776111
"LOC105277991" 11.1973471227731 10.9833971512578 11.3638732353307 11.0516572875912 11.6156435916884 11.4065781482558 11.1702869165897 11.0949795354506
"LOC105277992" 10.0138154001733 9.87600462524067 9.88028994615581 9.64307766441427 10.0438443598948 10.1752457115855 9.65115760088403 9.63247380549646
"LOC105277993" 6.75551419917749 6.6465407719968 7.04053745775106 6.8402235298953 7.02750242526464 7.08378905899741 6.6501911079042 6.29845659616262
"LOC105277994" 9.97879778850384 10.0285921261084 9.80582225709264 9.93863238501695 9.82627663834487 9.89678793580969 9.93086666194778 10.2708476493086
"LOC105277995" 11.3114595187026 11.5469967745116 11.2685303122625 11.3585879996194 11.1438748788642 10.9639274982521 11.2402259862416 11.6164572968987
"LOC105277996" 8.79712292063565 8.85239384256294 9.15104175359723 8.54654078042035 9.08429857250792 9.14462161401207 8.94765135770358 8.61111595674782
"LOC105277997" 12.0238219372533 11.8171029413208 12.0332465422371 11.7168726865244 11.8579410314506 11.9107987700141 12.1901571023734 11.7874784909813
"LOC105277998" 10.2613127913354 10.6837934164848 9.82434410623601 10.2682417822289 9.92065084314381 9.82407612451805 10.2333402432466 10.6457352252862
"LOC105277999" 10.9541878577335 10.7902703751979 10.6530902781186 10.8086274558479 10.6761322919294 10.7793055462088 10.8877746512625 10.7246343262932
"LOC105278000" 5.56097806573562 5.65313990328743 5.35998135517062 5.60724168572354 5.35998135517062 5.90790429832756 5.35998135517062 5.57335581560029
"LOC105278001" 8.63398165930056 8.5457693326687 8.69721762521494 8.46386763957405 8.64546088474595 8.61914656209601 8.60391451245774 8.5633083070514
"LOC105278002" 10.9565094081386 10.6778075102673 10.7198095362946 10.3018371328085 10.6233391244196 10.6549227755368 10.79661104855 10.4187021367929
"LOC105278003" 7.39151513410605 6.71768134400995 7.54992665685289 7.26091208373283 7.62460410241108 7.9252323858987 7.1992148299414 6.9107324378167
"LOC105278004" 11.0883166290925 11.2117792435497 10.9603509267511 10.7550903853457 11.0198986763364 11.0554041070192 11.0414362267417 11.0854471086655
"LOC105278005" 11.2733307178695 11.0773158822173 10.8635389022455 10.82315258191 10.8909153762309 10.8727257268961 11.2854768415175 11.1284355709056
"LOC105278006" 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062
"LOC105278007" 5.64400468207678 5.71871890075005 5.70120720519162 5.78721038207468 5.86086368407807 5.78541290549 5.69977555426032 5.83538231532915
"LOC105278008" 12.3651520871655 12.3024715654161 12.2552119413005 12.158590380061 12.0778996697238 11.9801010141814 12.4248536479809 12.406637408326
"LOC105278009" 12.1581807447043 11.1930214190643 12.5076702887816 11.8194076137373 12.4264352598403 12.1879301141085 12.0559633166284 11.2549977920325
"LOC105278010" 11.5460833360047 11.1830221838775 11.3390156235739 11.4753477339771 11.4763456838979 11.5363249622314 11.4072183671441 11.321972704138
"LOC105278011" 13.232571892768 13.7128540950702 13.1313971519828 13.5374250729566 13.3001107093338 13.1971606405547 12.9773591906088 13.6945766150974
"LOC105278012" 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062 5.35998135517062
"LOC105278013" 8.80233693512876 8.61074246517837 9.36906090814245 8.95050256707392 9.11732938599956 9.04604169143069 8.63783326992531 8.52457320986223
"LOC105278014" 8.15695293646599 7.89204707976645 8.04365275400736 7.81110127664979 7.91534913910068 7.98962367882135 8.26232624176438 8.1361868336861
"LOC105278015" 10.375086255319 10.3659358385033 10.440531108865 10.411043928165 10.2342833631941 10.0760290220096 10.6589868789767 10.6424875976307
"LOC105278016" 10.6629380638653 10.4915705641376 10.5896330323836 10.5561089977287 10.4650799318381 10.2136765056615 10.6390959137611 10.4718280265009
"LOC105278017" 9.5301616599867 9.51482607186389 9.62529661591171 9.62768088982983 9.43250672748235 9.25685452959052 9.6702447738708 9.70445099240137
"LOC105278018" 11.6404081765793 11.4546577616243 11.6058874032486 11.3985675941422 11.725721758013 11.6537460486385 11.7456541444781 11.2839342478261
"LOC105278019" 8.6857766259698 8.84434064957911 8.60516093253179 8.81655117500918 8.5366887277327 8.61469152921055 8.69261515490402 9.05928090999541
"LOC105278020" 10.1469540044121 10.6964314961155 9.59323199623809 10.2710715351151 9.92437428465302 10.2209508261802 9.73770615482701 10.5309896667882
"LOC105278021" 11.0999133265041 11.2641376015515 11.1034844979193 11.2673747157856 11.0778038584268 10.8782532889237 11.1310599966574 11.4425972830659
"LOC105278022" 12.2678301598666 12.124495734745 11.8905466792352 12.1566809472462 11.8383719637143 12.166262533632 12.3405631591737 12.3912499788199
"LOC105278023" 12.5358746814995 12.103727796244 12.4125322595233 12.3050744372976 12.8886684336956 12.9723770303891 12.4944145841849 12.0887387662168
"LOC105278024" 6.89571377228592 6.48723939013178 7.56846190810163 6.87463100439036 7.44031225566616 7.63182302582366 7.34474248955455 6.78143318824081
"LOC105278025" 11.5904718402449 11.6972640726846 11.198679510504 11.2466959975772 11.1707308181999 11.0316274038154 11.5078051866794 11.7101324924782
"LOC105278026" 5.35998135517062 5.35998135517062 5.70120720519162 5.60724168572354 5.79429814275025 5.78541290549 5.63763517500189 5.35998135517062
"LOC105278027" 5.64400468207678 6.17952246798568 5.77741312206499 6.3883898470709 6.02014456692408 6.6854058921755 5.75204188804127 6.2274231417815
"LOC105278028" 5.7075582797691 5.5674537516023 5.35998135517062 5.70923494519494 5.97192232401479 5.60619638759384 5.55646350625319 5.66146465117289
"LOC105278029" 5.35998135517062 5.35998135517062 5.60154498354183 5.35998135517062 5.35998135517062 5.35998135517062 5.55646350625319 5.35998135517062
"LOC105278030" 5.35998135517062 5.35998135517062 5.60154498354183 5.35998135517062 5.61136409671173 5.35998135517062 5.63763517500189 5.35998135517062
"LOC105278031" 11.1884873503623 11.1697587462269 11.355634885104 11.1760461071438 11.0828032097967 10.9208343862895 11.4479835702331 11.1237865628098
"LOC105278032" 14.5561818168042 14.4857418768492 14.0429260362953 14.4683920313221 14.1479289104533 14.5147028330732 14.4326653517083 14.7499099942514
"LOC105278033" 10.9547685959584 10.212832322374 11.6138794986214 10.6910643066357 10.4183600729796 10.0566393387112 11.782369222081 10.7482410553411
"LOC105278034" 11.9395168643145 11.8751190903618 11.7380248778062 11.9925373388988 11.7908028257604 11.8762389486557 12.105763313514 12.0228645393592
"LOC105278035" 5.56097806573562 5.71871890075005 5.77741312206499 5.70923494519494 5.35998135517062 5.90790429832756 5.69977555426032 5.72888782318323
"LOC105278036" 5.35998135517062 5.5674537516023 5.35998135517062 5.60724168572354 5.35998135517062 5.78541290549 5.63763517500189 5.35998135517062
"LOC105278037" 12.1281284897067 11.7616134359765 12.1064426061312 12.0611056339312 12.1990744889402 12.4101667470431 11.9803371643712 11.9890832750812
"LOC105278038" 6.45361507781856 6.29510280650597 6.41770027375024 6.27106240460106 6.43226752933169 6.38420625148786 6.41343037131249 6.34260493461519
"LOC105278039" 5.64400468207678 5.35998135517062 5.70120720519162 5.60724168572354 5.35998135517062 5.35998135517062 5.55646350625319 5.57335581560029
"LOC105278040" 6.54959583929586 6.63170748066155 7.01217828370669 6.49189840680836 6.5583120223118 6.66522075060232 6.73845983842075 6.83496525780728
"LOC105278041" 9.62392149067453 9.93749190857918 9.42361797198313 9.87862648904008 9.48395709968994 9.51596648466289 8.93864403745735 9.31421752138388
"LOC105278042" 11.2922914483456 11.5317352929031 10.9290820710622 12.1756624792425 11.3603787705505 11.9572232162959 10.9045312710583 11.9183795753354
"LOC105278043" 9.65577111518351 9.59978460367778 9.44774589408296 9.48845468923716 9.45072525201691 9.41533295707056 9.65526913222388 9.8067992472772
"LOC105278044" 6.38362741934523 6.27329807608804 6.36556650605196 6.58516075362546 6.02014456692408 6.4873320318396 6.53902792852381 6.98177961546515
"LOC105278045" 9.44650258229297 9.45115467255325 9.32803510349789 9.15522296616778 9.39266884019986 9.15685955035327 9.59945571056672 9.58917990348151
"LOC105278046" 6.0502156916891 5.90610823461144 5.77741312206499 6.00947295438094 5.61136409671173 5.78541290549 6.03496837614386 5.92148111741171
"LOC105278047" 12.4352597030136 12.7599005919262 12.3340820597956 12.6167314176133 12.3828621619926 12.2143827518309 12.3137875113025 13.0029788326121
"LOC105278048" 11.1735989945481 11.4845288069725 10.7009170539874 11.1880641227474 10.8669621054168 11.1267916783906 10.8254205418437 11.6255280937794
"LOC105278049" 6.20144959838552 6.53780227788651 6.46698160166058 6.74921045182946 6.37660573915532 6.41110700322417 6.18302238924209 6.3845823159958
"LOC105278050" 8.77607301895904 8.88415762675438 8.39576074143557 8.43348728873291 8.39725003606126 8.77482726168722 8.72449381414802 8.77274963604386
