"P_B1_C16II_SP12_ctrlS_PE_Aligned.out.bam.htseq.gene.out" "P_B1_C16III_FL12_ctrlF_PE_Aligned.out.bam.htseq.gene.out" "P_B1_C16III_SP12_ctrlS_PE_Aligned.out.bam.htseq.gene.out" "P_B1_C16IV_FL12_ctrlF_PE_Aligned.out.bam.htseq.gene.out" "P_B1_C16IV_SP12_ctrlS_PE_Aligned.out.bam.htseq.gene.out" "P_B2_C16II_FL12_ctrlF_PE_Aligned.out.bam.htseq.gene.out" "P_B2_STC1II_FL12_ctrlF_PE_Aligned.out.bam.htseq.gene.out" "P_B2_STC1II_SP12_ctrlS_PE_Aligned.out.bam.htseq.gene.out" "P_B2_STC1IV_FL12_ctrlF_PE_Aligned.out.bam.htseq.gene.out" "P_B2_STC1IV_SP12_ctrlS_PE_Aligned.out.bam.htseq.gene.out" "P_B6_STC1II_FL12_ctrlF_SEAligned.out.bam.htseq.gene.out" "P_B6_STC1II_SP12_ctrlS_SEAligned.out.bam.htseq.gene.out" "P_B6_STC1IV_FL12_ctrlF_SEAligned.out.bam.htseq.gene.out" "P_B6_STC1IV_SP12_ctrlS_SEAligned.out.bam.htseq.gene.out"
"LOC105279562" 5.90385706353702 6.1230127731766 5.89730183980406 6.09315357508081 5.82183323545358 5.74147600965463 5.93302734798624 5.7784331309926 5.68548661346295 5.74987500393133 5.68645310503 5.7062634512215 5.71683600755185 5.96385563028265
"LOC105279563" 7.30003801155295 7.04940354384704 7.02172030743517 6.97331477098677 7.01792252838195 6.62274014266186 6.87562999586647 7.13562816224579 7.35916134979867 7.11082636486317 6.91031767554283 7.09839046770793 7.11644147473232 6.63152576697274
"LOC105279564" 12.9048190981012 13.0005428811265 12.8554719264379 13.1652186309135 12.9078121130506 13.0184217327732 12.6581766932913 12.6817649360146 12.8753393059253 12.276790370775 12.892548307864 12.8071276354898 13.0922577398393 12.6102058117972
"LOC105279565" 11.6915009994382 11.3880845685125 11.6831417668559 11.3339937393041 11.4714161502601 11.4758222175198 11.4964022126837 12.0022124187714 11.5819745776122 12.4453954433195 10.9994697501269 11.6183173216133 11.0921949289521 11.8925918092488
"LOC105279566" 5.5206947828217 5.4321813240973 5.66112530512975 5.58368294375282 5.44047541589731 5.74147600965463 5.49390657230807 5.53806817993007 5.59815377649734 5.47930195668411 5.82429742060913 5.61519842626038 5.79480474724792 5.20632313563933
"LOC105279567" 5.42883690259455 5.75678055278581 5.20632313563933 5.73849091357752 5.44047541589731 5.39647718888869 5.20632313563933 5.39813717448748 5.48381365141716 5.39949205894131 5.20632313563933 5.20632313563933 5.20632313563933 5.58833862230017
"LOC105279568" 5.42883690259455 5.20632313563933 5.20632313563933 5.42460526550531 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.40268954688275 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933
"LOC105279569" 5.65004095385897 5.59672831201014 5.20632313563933 5.51472765984651 5.67310320715351 5.53520547870891 5.65991512251467 5.53806817993007 5.79185027610162 5.47930195668411 5.8822676892148 5.7062634512215 5.62387443599654 5.20632313563933
"LOC105279570" 6.39258773095286 6.67543024120498 6.40799915945772 6.57086780974898 6.18213038101729 6.6336242030371 7.10352434201619 6.37303044144086 6.82239135498699 6.60980510313721 6.92839603904323 6.62733915642884 6.65539957789107 6.53975498062976
"LOC105279572" 10.3937260420185 10.1603515451896 10.4123048990347 10.1840468820299 10.438475096536 10.7159929650412 10.4164117741666 10.1834730153777 10.189885841784 9.84785154482962 10.5997239969574 10.1509181317246 10.0346216092461 10.4001311086485
"LOC105279573" 5.20632313563933 5.52541035363769 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933
"LOC105279575" 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.49592373062212 5.20632313563933 5.20632313563933
"LOC105279576" 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933
"LOC105279577" 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933
"LOC105279578" 5.5909701228845 5.75678055278581 5.5781769387317 5.73849091357752 5.61100404611036 5.20632313563933 5.49390657230807 5.63398085407452 5.59815377649734 5.39949205894131 5.59894650644675 5.61519842626038 5.20632313563933 5.20632313563933
"LOC105279579" 5.20632313563933 5.20632313563933 5.20632313563933 5.42460526550531 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933
"LOC105279580" 9.84379637912306 10.1614953516478 9.98851927679998 10.4360641710965 10.0616182868593 10.2915537689749 10.5371580083969 10.1102110881529 10.7382858208654 9.879719058524 9.93517676138398 9.52694479034877 10.5738422619094 9.59338835855703
"LOC105279581" 13.0903584799324 13.2332488734437 13.0884023065659 13.36879625915 13.1566131517727 13.4888523798786 13.7825922521374 13.0316528561175 13.762926867568 13.1300669608204 13.7648477687417 13.0167909118189 13.806222472266 13.220731625844
"LOC105279582" 12.2312152481036 11.9870526162931 12.3096463326085 12.0917832909851 12.1937535190682 12.0806349082897 11.651008332455 11.5981515520763 11.7084577612189 11.7113888354201 12.0448251084588 11.8418906473336 11.8145647121398 11.8994919167822
"LOC105279583" 9.42226672224723 9.12490173593587 9.55364878421651 9.15103417623823 9.31295994184448 9.26298698287007 9.03706177093863 9.43354245003685 8.92735844612134 9.74331437812493 9.35847326243736 9.7463390360507 9.30792712973836 9.79326873182984
"LOC105279584" 10.3437597440341 10.1808023040739 10.4509758118455 10.2172982263257 10.4201060529004 10.433105845434 9.60609848019787 10.4575968160521 10.0428810144158 10.1300986572683 10.5221738215864 10.675819151951 10.1870889854247 10.483890057973
"LOC105279585" 8.65816601176294 8.71939878856529 8.66500734261036 8.90175728125748 8.75257943076383 8.90930383600103 8.55601303122799 8.85093457367431 8.9775089838603 8.57422723424817 8.83737708572658 8.65580966848737 8.97285472508292 8.65732045838339
"LOC105279586" 6.42934652761331 6.51728525585988 6.38181809514478 6.1180516850525 6.15560026332813 6.08521636698345 5.98569569126174 6.72913903224452 6.0062994967944 7.23151594969006 5.75988940926166 6.62733915642884 5.79480474724792 7.15360561571409
"LOC105279587" 11.3338957095505 11.1760068196323 11.3660920530385 11.2136129932127 11.3107309063375 11.5060908958028 11.5451884043657 11.4172157891631 11.4150053152574 11.4003310255818 11.5444976483736 11.4983722405351 11.4710919501533 11.465659648791
"LOC105279588" 10.7936035991215 10.6322573924422 10.8262129298407 10.4307597214439 10.8248469782547 10.5687163946878 10.410959162139 10.616884130144 10.4317867527145 10.3861374989387 10.7351954864148 10.8246042853977 10.71825662147 10.8133037936621
"LOC105279589" 8.39797444133399 7.99595143113951 7.97107502379654 7.97339530881521 8.09035401887697 8.17388950490249 8.38032032360275 8.47154684875461 8.39939698209983 8.78561477782691 7.99772491538999 8.26794117189651 7.96916344107127 8.40087389797467
"LOC105279590" 9.69982310390385 9.32242011083515 9.39046130492214 8.70358076801327 9.25640061171772 8.83570124317309 8.94909850228225 9.57660013007384 8.92735844612134 10.4102498186882 8.67076908190534 9.13957097915587 8.48424053051714 9.99107004472026
"LOC105279591" 10.7027873113865 10.2998371925184 10.6557465714435 10.2214011682581 10.5058294718042 10.6712094250232 10.7890639243289 10.4495220077717 10.5016653895109 10.9768474823887 10.4921539449425 10.5201947852978 10.4149737578256 10.8216337271925
"LOC105279592" 9.89410774333685 10.0109738591173 9.98851927679998 10.1575241824944 9.94790033491507 10.1095839510516 10.353643612727 10.3980024316365 10.3844776934991 10.6132678614422 10.2591916689118 10.3752113671067 10.2804436783091 10.4249539337238
"LOC105279593" 11.7014480878115 11.4779761675016 11.675002278285 11.5243870389702 11.6470077079509 11.6028293960298 11.3318874611162 11.3787735944281 11.3192213853213 11.4109083352579 11.0960454389433 10.9926120911797 10.9997435500741 10.9276883919496
"LOC105279594" 6.41113848971348 6.30968053368192 6.45836802939436 6.38939703547475 6.78404440346554 6.53146014770871 5.77868179348846 6.11196528501648 6.15203729901841 6.0374164682397 7.09576144721701 7.13182916754011 6.6026720920618 6.90375756190469
"LOC105279595" 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933
"LOC105279596" 11.4658988645205 11.4492544722763 11.5333115935614 11.3621176644961 11.4194761317745 11.4993836384866 11.4711889607772 11.3157918263595 11.2253168581624 11.3974972583488 11.3732405023659 11.1760266823233 11.1237555043584 11.1962209590974
"LOC105279597" 10.1858107003654 10.1442420975984 10.1833896549752 10.2214011682581 10.1718944550656 10.1784448645298 10.288015082096 10.2407601131159 10.2951969807513 10.6150992595093 10.2912501533039 10.0928797310258 10.1578600725098 10.1876845560484
"LOC105279598" 10.0782360730161 10.4884266821127 10.0317049029234 10.2598068961829 10.2833844897481 10.2054070294619 10.0501110523423 10.8246563613381 10.6176068640943 10.4620534143655 10.9680991236977 11.6393998758814 10.5928874618957 10.5252873821202
"LOC105279599" 5.65004095385897 8.09198520825414 5.94402793186415 6.31420887675306 6.23284211464983 5.39647718888869 5.81291227862161 10.1907597936311 6.24220892877296 6.67628390662186 5.75988940926166 10.1753592292055 6.28931221314193 6.75620356118307
"LOC105279600" 5.20632313563933 5.4321813240973 5.20632313563933 5.20632313563933 5.20632313563933 5.39647718888869 5.70280384082588 5.67445930097901 5.59815377649734 5.78242750415491 5.20632313563933 5.61519842626038 5.50208986398175 5.20632313563933
"LOC105279601" 11.7793702822133 11.5056871484087 11.7168347240578 11.4082550117826 11.7037615282092 11.2798894393224 10.8814864093516 11.0668360685108 10.7411770386883 10.4249435812787 11.1212180668694 11.0607547016663 11.0150268342078 11.0567767413451
"LOC105279602" 6.20684895153152 6.09649074630266 6.23882205945307 6.06744466404059 6.09983754693746 5.74147600965463 5.81291227862161 5.91733670585066 5.82306081913354 5.59180193610417 5.75988940926166 5.90989553171222 5.62387443599654 5.74501939682689
"LOC105279603" 10.539983963716 10.6688952818356 10.5786920383563 10.6474438460236 10.5673963405031 10.6494397069592 10.9137778703736 10.758671694442 10.7697746566271 11.0327117010654 10.7640267137938 10.7313703062601 10.7394460706484 10.5580683807976
"LOC105279604" 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933
"LOC105279605" 8.18445528457078 7.01685509641547 6.79276389843463 7.57884870475894 7.11987196702835 6.51947613060537 7.30321771935058 7.23264023289588 9.03355843186568 7.79541950818138 6.96375672906452 7.09839046770793 8.89905388042079 7.28770367463425
"LOC105279606" 13.2496570133192 13.992526662278 11.8109599773033 12.0194676133257 11.6191126526587 10.9833704208594 11.7966167269171 13.9126594367877 13.3374350421536 13.1447138057048 11.5006434010694 13.6980466470225 13.2218296971082 12.6346316686141
"LOC105279607" 9.43151589671561 9.38067138767145 8.53552055962951 8.3383569217308 8.46201227630418 7.72292347545223 7.23757404122961 11.0002449056515 8.90264514682912 11.5844599283888 7.28437905431819 10.8352562077088 8.68489812146752 11.0950710795161
"LOC105279608" 8.1620996971507 8.88734494011492 8.04858315540743 8.83602687968699 8.4376115323841 7.24373456925024 7.41228960876799 7.17811707133307 7.69350589680534 6.93497242239719 6.87331719164664 6.97369483291916 7.30996063022767 6.67465353975687
"LOC105279609" 8.67705426328489 9.34882586226065 8.40364550507052 9.03417068956348 8.75585992006946 7.34974991638737 7.53104756725758 7.44163666856048 7.9449647092658 7.30393039744729 7.4488609504764 7.58594142279743 7.75115358411939 7.09572151186728
"LOC105279610" 9.48579263880373 10.3528573819486 9.51272830566392 10.2903965835402 9.70965664432912 9.45667498688717 9.42128677087214 9.36778242531442 9.64692886919433 9.15296052492494 9.42658974854361 9.21063427362648 9.42729172165258 8.89043758440264
"LOC105279611" 10.6001443084361 11.4802676997643 10.5937451046688 11.1612183489428 10.6157202793869 9.14634321154833 10.8045881549352 11.1522001293328 12.0208610518741 9.84681171058993 10.7594522961418 11.2574696032805 12.2140827495428 9.86361636754784
"LOC105279612" 6.46479557709181 6.17360237722106 6.61744138774858 6.333571351165 6.34832055513541 6.17671157877874 5.93302734798624 6.31450084873806 6.29218404868781 6.53896916988206 5.8822676892148 6.06390253870313 6.08168818202744 6.26600314691207
"LOC105279613" 9.40170612614517 9.69416823733473 9.44267785387508 9.10275260311858 9.32180578484591 8.22513173892991 9.14650710743533 9.91082897361437 9.97960031898601 8.93269713048674 8.81537161695689 9.47327858283005 9.75630816205148 8.27136066704584
"LOC105279614" 6.89086073774554 6.81377013819502 6.81067210947235 6.85015935086986 6.88053624096805 6.84068133038581 7.31736235438698 7.08416968830814 7.24663535498587 7.03399757035205 7.52958132618235 7.02869015193798 6.86610579761309 6.49069648207238
"LOC105279615" 5.5206947828217 5.75678055278581 5.79187700482692 5.7805955243023 5.82183323545358 5.63030102400367 5.81291227862161 5.67445930097901 5.79185027610162 5.89671742868423 6.07383840318292 5.90989553171222 6.03298792224295 6.20022469498888
"LOC105279616" 5.65004095385897 5.70932177208215 5.4696263496939 5.73849091357752 5.90276909044984 5.9355325883477 5.90507288184012 5.89195741218311 6.0062994967944 6.01582085722559 5.82429742060913 5.90989553171222 6.1275286445881 6.20022469498888
"LOC105279617" 10.161604320683 13.6752304980783 9.99900264118552 10.0566324221838 9.64425146212341 9.58075444017428 10.4372520555788 11.464371612912 10.9718276121488 10.4477351801985 10.1462778267286 11.300803990399 11.0839368700556 10.1747297157257
"LOC105279618" 10.8296430921072 10.8140751931761 10.8524414584386 10.6558020408203 10.8294927980041 10.7362439355549 10.9082617285534 10.8565495247852 10.8845722978526 10.9806398656764 10.9975289572723 10.9540396227831 10.9103270492102 10.9353846073783
"LOC105279619" 9.69061605876091 9.780149488103 9.52488529862988 9.71759349906383 9.54963182895835 9.89442509239378 9.9590541861579 10.1907597936311 9.92363497289028 10.2715654620843 9.65844640327255 9.85747820836466 9.70329678480978 9.85144951780553
"LOC105279620" 8.33964200542338 9.71303073993715 9.03632536566905 8.71534571829347 8.32670134107503 9.20742740594378 9.03299366507821 9.8850941964055 9.40679135514485 8.98107430108101 9.02531910644427 9.96927177124989 9.37395484819555 8.95276713392759
"LOC105279621" 5.5909701228845 5.4321813240973 5.20632313563933 5.42460526550531 5.44047541589731 5.39647718888869 5.20632313563933 5.20632313563933 5.54591778723464 5.39949205894131 5.59894650644675 5.20632313563933 5.50208986398175 5.20632313563933
"LOC105279622" 12.7742600234938 13.3023430024299 12.6740851107807 13.3587134341852 12.8531770224187 13.3704674631638 13.2271251966654 12.9112259741969 13.2576405408169 13.1369843663595 12.7390189755956 12.526387625418 12.9235286638223 12.6805609527064
"LOC105279623" 12.4901367762006 12.6067387969649 12.4450307864348 12.6465228186658 12.3901758725375 13.0291039207395 12.6153307132705 11.9687244684409 12.2465149221557 12.3736820629399 12.4680286164129 11.7746355887526 12.0473476922419 11.9881636538433
"LOC105279624" 12.4453106107433 12.860339995193 12.4091713455541 12.8798233752479 12.6217720594965 12.9035067938058 12.4847099665607 12.4072109456024 12.5792614599284 12.0547029073147 12.2453615682822 11.9884863035553 12.4211906744533 11.9900119588782
"LOC105279625" 5.90385706353702 5.87849369121659 5.79187700482692 5.7805955243023 5.86363291898438 5.98155544761505 5.77868179348846 5.80894859664068 6.02889134405325 6.13713218808771 5.93534192834586 5.96504746293015 5.98088324074475 6.26600314691207
"LOC105279626" 9.17363171977363 8.93382681782093 9.20022772684527 9.22873174950352 9.18786500853842 9.37924193195142 9.58269638654758 9.4779766165097 9.39653246203284 9.75111812918673 9.66581049247712 9.43946635690506 9.41744098273484 9.52347893711766
"LOC105279627" 11.164993197362 11.0031844362317 11.1645569803061 10.8740386569125 11.191909682522 11.2739128276833 11.2934787446875 11.1438875825676 11.0803635079546 11.4670606525207 11.0713483992485 10.8896390653763 10.89860258409 11.2184676654423
"LOC105279628" 11.8546697476533 11.7159141366004 11.7945245538436 11.7743525172769 11.753894185175 11.7513521097789 11.770715308359 11.5831683239982 11.6453684949698 11.8105782727988 11.9027663743902 11.5624426881236 11.6141370945148 11.7602241462596
"LOC105279629" 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.48437677171652 5.20632313563933 5.50208986398175 5.20632313563933
"LOC105279630" 10.4483959740251 10.7690389995939 10.5948965458566 10.8681660261144 10.7178218017048 10.565660691583 10.8069617278634 11.0782233913628 10.9962324715647 10.9801663629492 11.0043103330027 11.1908456997388 11.1644633305135 11.0950710795161
"LOC105279631" 10.7756025469637 10.1043518383768 10.1910271737562 10.0554834826957 11.228126233324 9.70723010252108 10.476558856417 11.288526819756 10.5571966412918 10.969709763688 10.5920254669834 11.4735924881666 10.811248200991 10.8746357116296
"LOC105279632" 9.52605747142412 9.75610372726605 9.44779646707537 9.9678108076695 9.6773261784514 9.88660286634486 9.77710824753593 9.85990726865952 9.7574561279143 9.59755142346307 9.6804263960227 9.56163903287062 9.7718376836716 9.42280380532684
"LOC105279633" 6.76600850036058 6.78741028141277 6.38181809514478 6.29443536000808 6.56231281430891 6.22716342537991 6.12418506142791 8.37427726771838 6.27583029865091 6.86412309794522 6.19117747214242 8.37042608041169 6.1709213364246 6.79488299130985
"LOC105279634" 12.3397839597808 12.5021599345582 12.2252125236114 12.4856359376045 12.1157367400214 12.4460981448695 12.3889757778276 12.8154488667163 12.3202613322083 12.9639360910697 12.2896408066547 12.8020103159189 12.3959854128581 12.7525515463066
"LOC105279635" 6.61077232271035 7.44996761761004 6.48263707760976 6.49234542678925 6.20785722416984 6.06559225197759 7.27445532189068 7.42448450958024 6.2072641691285 6.3370394695286 7.04790312932221 7.35797044657907 6.51838451011033 6.20022469498888
"LOC105279636" 12.4063155133818 12.4302692164914 12.4309226885165 12.4115526515509 12.6204327820483 12.3347966668808 12.2729806797664 11.8564765664411 12.1265378583385 11.7955897703342 12.1287682982536 11.7604274744696 11.9215266457176 11.7526227424077
"LOC105279637" 6.05660962342774 5.59672831201014 6.23882205945307 5.73849091357752 6.00798735437842 5.74147600965463 5.74214866755875 5.94177367294997 5.82306081913354 6.25912912637115 5.59894650644675 5.84963456298577 5.79480474724792 5.96385563028265
"LOC105279638" 8.50786034998818 8.4288530523122 8.20403287676817 7.92794195916025 8.04765839404033 7.73194228763619 7.52505539352379 8.1020392376761 7.77019627372664 7.77310261996922 7.55177155332015 7.92404638917871 7.21687016917879 7.52031313552592
"LOC105279639" 11.5876519131306 11.4232877776734 11.6430901704896 11.4784507288847 11.614186278604 11.0517762582362 11.3065354165349 11.2926683770369 11.2907003269813 11.62317936122 11.1711432552993 11.3716095331632 11.2545911163763 11.3920770200564
"LOC105279640" 6.25151203420234 6.14869405521271 6.29869298136459 6.71253509272779 6.50827102131475 6.43143255370337 6.45520439089487 6.37303044144086 6.41367060463477 6.30665925030653 6.19117747214242 6.65236358731523 6.1709213364246 6.20022469498888
"LOC105279641" 7.58948752048307 7.58391960679098 7.96380866035215 7.78750376148405 7.99237192917221 7.93998310865831 7.75619479932419 8.00431758658685 7.7323922927899 7.44916142802613 7.87333009779029 7.87789858731179 7.78300659782231 7.58279863634872
"LOC105279642" 6.53219503139119 6.24424504231391 6.45836802939436 6.16566871417522 6.23284211464983 6.45737606184755 5.77868179348846 6.32947628867192 6.2072641691285 5.97060746995566 5.68645310503 5.84963456298577 5.50208986398175 6.05092054562785
"LOC105279643" 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933
"LOC105279644" 7.75054504735339 7.65962692134321 7.49980372170266 7.52466639695036 7.63340177061816 7.16324763803721 7.0525743555032 6.88052684844073 6.916268475937 6.84572854480842 7.21510589368048 6.65236358731523 6.96857435743012 7.20894819484569
"LOC105279645" 5.5909701228845 5.70932177208215 5.5781769387317 5.51472765984651 5.20632313563933 5.58581159721908 5.49390657230807 5.8655264594816 5.48381365141716 5.47930195668411 5.68645310503 6.01613968507056 5.50208986398175 5.74501939682689
"LOC105279646" 9.03220677827275 8.66521173562557 8.80384280610441 8.71241360343669 8.9937024352451 8.86199705640185 8.79406912087415 8.66219558947648 8.50770067286198 8.37606713758701 8.68542391077317 8.23929876904115 8.24275361472163 8.50909481834807
"LOC105279647" 5.42883690259455 5.4321813240973 5.20632313563933 5.42460526550531 5.20632313563933 5.39647718888869 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.48437677171652 5.20632313563933 5.20632313563933 5.20632313563933
"LOC105279648" 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933
"LOC105279649" 7.57573088581153 7.5111733050331 7.69950368974718 7.55203238139025 7.82463492099471 7.27582969508573 7.00845063172114 7.1711341251655 7.10792150321484 6.78874131714822 7.78366689930713 7.87789858731179 7.63923101781101 7.68087675110092
"LOC105279650" 9.4679275585543 9.67184440611464 9.445239443319 9.60577352518126 9.49402256360398 9.4513753712439 9.38352014244947 9.16346327110004 9.37130811997499 9.37301974323522 9.2416122958631 9.40802072206856 9.37055449409681 9.31452530574337
"LOC105279651" 13.7494389857105 13.7987832580275 13.7953425967384 13.8234764730285 13.8105082054855 13.2304463793211 13.119331820458 12.6162922355469 12.9861925118782 12.7243817207763 13.204237933569 12.6484717518192 13.0017563950635 12.79016291586
"LOC105279652" 10.5985066605624 10.5359270240806 10.7236360059516 10.7325177972816 10.4912402117906 10.4623203507184 9.5813078442698 9.92449778827168 10.0624459097035 9.85820874257613 10.9779759683819 10.6465475366762 10.8024661128339 10.7470608418536
"LOC105279653" 11.6596723665429 11.9048307049534 11.7046251467529 11.8590160459231 11.4342902025709 11.7093477685929 11.787333691344 12.1377083062438 11.6948069987647 12.4246708035904 11.4152757601774 11.7284141905614 11.3719961136558 11.818595166782
"LOC105279654" 9.94787677846876 10.1672007926802 9.84091047933361 10.3562371759706 9.72638495211636 10.0943895152924 10.4735730379938 9.89504675141815 10.3918579054532 10.558484442356 10.3023041281823 9.88054282804955 10.2640803172999 10.3520434622195
"LOC105279655" 7.22094069433353 7.73131139284577 7.25223818761426 7.7054443290763 7.2636419769708 7.10659592690771 7.4885239698097 7.00674818174981 7.13841693263788 7.00187530326974 7.15684458740281 6.72421057654679 6.94876889161054 6.58662274242021
"LOC105279656" 6.10984234203129 6.26658533059222 6.02892840875484 6.01327877992342 6.03985631895626 6.06559225197759 5.74214866755875 5.80894859664068 5.72348749390719 5.63698393332431 5.68645310503 5.49592373062212 5.62387443599654 5.86421295841022
"LOC105279657" 10.6618191667143 10.4691639203016 10.6645467992461 10.5007726972726 10.6581295196283 10.5316131989545 10.2939525389902 10.2943528207366 10.0744255664298 10.1713628465887 10.2330209158832 10.0365143093597 9.83971651586845 10.4194745961566
"LOC105279658" 6.20684895153152 5.98020640102762 6.02892840875484 6.31420887675306 6.07042828682765 6.54330844434656 6.16542205618248 6.14922806379828 6.32404593226981 6.22599051700661 6.03052170565492 5.90989553171222 6.325550957905 5.86421295841022
"LOC105279659" 8.15305623607536 8.03211046226802 7.62688516257822 7.85951972939684 7.58865180637335 7.57484094506699 7.56644595940655 7.9311678072786 7.83837200841027 8.00443858616943 7.52958132618235 8.07846542420354 7.81413260000597 7.82437264750469
"LOC105279660" 6.25151203420234 5.80029422208903 5.98774249169111 5.58368294375282 5.53710303277045 5.53520547870891 5.61235980297774 5.74610097775233 5.48381365141716 6.05840740759625 5.48437677171652 5.49592373062212 5.50208986398175 5.74501939682689
"LOC105279661" 12.6738884960886 12.5725714804119 12.6664424535663 12.5980841573657 12.7411855129738 12.7288627374413 12.6834156040438 12.4153474010842 12.4947945438643 12.6479153800741 12.5470939231636 12.2969895805688 12.2999018627611 12.4742145351744
"LOC105279662" 7.64314603370016 7.81142351515277 7.71706492850683 7.75293984784955 7.91105744980279 7.70011059986421 7.40573300569487 7.03830252384782 7.26721918076155 7.14027927226355 7.31107659823049 7.046486889066 6.92863275161671 7.23574156999137
"LOC105279663" 14.0329207327897 14.2699846355351 14.250282382821 14.5477792262008 14.4272017854508 14.6146117848182 14.5333064847442 14.3925333973926 14.5617486868709 14.3557433992059 14.3795125482576 14.0805409492653 14.2776095617694 14.1181492190679
"LOC105279664" 10.417145043922 10.2523241372084 10.4201225716215 10.2224250796364 10.3603422419082 10.4708397435354 10.6171193727587 10.3292489935102 10.4417761849764 10.2946110731516 10.9601486388766 10.7045080692309 10.9528969012444 10.7943835566725
"LOC105279665" 6.8547835613713 6.53419768956473 6.38181809514478 6.57086780974898 6.47061337960193 6.48266960234718 6.32994727591508 6.18488541507552 6.49581864472606 6.422779213678 6.26122946991525 6.30321411355153 6.51838451011033 6.05092054562785
"LOC105279666" 7.47524614613485 10.4893375638679 7.4475028796346 9.25104061169387 8.62913351823837 7.50752566598717 7.31030935489637 7.39539070175109 9.13593893674019 7.48309118660855 7.31107659823049 7.45135229445887 8.83118730582054 7.12499753117689
"LOC105279667" 9.03707252338947 9.14128070263124 9.27707670380626 9.38357070186913 9.13107479293639 9.50734565450414 9.80709913207258 9.46331759832623 9.78465120975982 9.6909506947844 10.1550168798606 9.67686495983649 10.126014292123 9.79326873182984
"LOC105279668" 11.4991797295662 11.2969030921689 11.6127304733577 11.2912395893678 11.5415036360922 11.5319864555209 11.4923533652877 11.6673430099201 11.3411055824499 11.7907387705537 11.3836790217669 11.5815433788444 11.1848769326501 11.5507763564963
"LOC105279669" 6.95989467207211 7.20994260598872 7.06561043232479 7.31537777042339 6.91958763420949 7.18385228308391 7.4885239698097 6.93261457685483 7.50880083420621 6.89118832935022 6.91031767554283 6.4926367460829 7.11644147473232 6.43917392913037
"LOC105279670" 11.1880366933518 10.9974352882417 11.1212744446043 10.9068724401985 11.212208048848 11.1124852750581 11.0023908968615 10.4861654814594 10.7709068435295 10.2892666549587 11.0139430145696 10.291703759106 10.5470494040179 10.5630460704418
"LOC105279671" 9.94787677846876 9.63439939928709 10.0128627012515 9.55946280603949 9.89859131950891 9.71608851805138 9.75142319885734 10.362603080322 9.83103884284553 10.7124021956413 9.27092743800904 9.96280364638207 9.3874761937597 10.2164136735707
"LOC105279672" 12.2102012392765 11.9328735539845 12.1970699839736 11.861316558507 12.276862948669 12.1163475797469 9.97920777910346 12.1312064060244 11.2066160033087 10.969709763688 11.9058732230595 12.0084873474935 11.7938326408633 12.0237852228021
"LOC105279673" 10.664169474504 10.2555409108885 10.4458792729246 10.3146010034635 10.6210901885704 10.4773590131198 10.5633719973351 10.5686222749716 10.3792889546139 10.5354585853706 10.398148291022 10.6194110056833 10.29125019835 10.7316718526942
"LOC105279674" 6.95989467207211 7.04940354384704 6.91272356940711 7.1233724696509 6.89369623773074 7.09202351435022 7.18408486687424 6.97435802568495 7.54232876154911 7.01804162741123 7.25711701918093 6.85556388961904 7.1842716713894 7.31291935397299
